| 2021:04:26 12:56:07,153 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 12:56:07,154 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 3.43ms
| 2021:04:26 12:56:18,871 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 12:56:18,871 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 12:56:18,872 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 4.69ms
| 2021:04:26 12:56:26,341 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 12:56:26,341 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 12:56:26,341 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.14ms
| 2021:04:26 12:59:10,573 | I | root | forms/forms.py +134 post test	{'formTitle': 'Sign Up Page', 'metaData': [{'eId': 'text', 'label': 'Registration', 'icon': 'text_fields', 'eSelect': False, 'id': 8, 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}, {'eId': 'input', 'label': 'First name', 'icon': 'input', 'eSelect': False, 'id': 9, 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}, {'eId': 'input', 'label': 'Last name', 'icon': 'input', 'eSelect': False, 'id': 10, 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}, {'eId': 'input', 'label': 'Phone number', 'icon': 'input', 'eSelect': False, 'id': 11, 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}, {'eId': 'input', 'label': 'Email (Optional)', 'icon': 'input', 'eSelect': False, 'id': 12, 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}, {'eId': 'button', 'label': 'Submit', 'icon': 'input', 'eSelect': True, 'id': 13, 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}]}
| 2021:04:26 12:59:10,574 | D | root | forms/forms.py +161 post RSP	{'code': 2000, 'status': True, 'message': 'Form has been created.'}
| 2021:04:26 12:59:10,575 | I | tornado.access | 200 POST /web/api/forms (127.0.0.1) 2.18ms
| 2021:04:26 13:00:00,204 | I | root | forms/forms.py +134 post test	{'formTitle': 'Sign Up Page', 'metaData': [{'eId': 'text', 'label': 'Registration', 'icon': 'text_fields', 'eSelect': False, 'id': 8, 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}, {'eId': 'input', 'label': 'First name', 'icon': 'input', 'eSelect': False, 'id': 9, 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}, {'eId': 'input', 'label': 'Last name', 'icon': 'input', 'eSelect': False, 'id': 10, 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}, {'eId': 'input', 'label': 'Phone number', 'icon': 'input', 'eSelect': False, 'id': 11, 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}, {'eId': 'input', 'label': 'Email (Optional)', 'icon': 'input', 'eSelect': False, 'id': 12, 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}, {'eId': 'button', 'label': 'Submit', 'icon': 'input', 'eSelect': True, 'id': 13, 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}]}
| 2021:04:26 13:00:00,205 | D | root | forms/forms.py +161 post RSP	{'code': 2000, 'status': True, 'message': 'Form has been created.'}
| 2021:04:26 13:00:00,206 | I | tornado.access | 200 POST /web/api/forms (127.0.0.1) 3.46ms
| 2021:04:26 13:00:02,928 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:00:02,928 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:00:02,942 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 16.91ms
| 2021:04:26 13:00:12,298 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:00:12,299 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:00:12,299 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 3.49ms
| 2021:04:26 13:07:21,670 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:07:21,670 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:07:21,671 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.54ms
| 2021:04:26 13:08:45,061 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:08:45,062 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:08:45,062 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 4.22ms
| 2021:04:26 13:23:50,906 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:23:50,907 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:23:50,907 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.98ms
| 2021:04:26 13:34:27,044 | I | root | ------
| 2021:04:26 13:34:27,056 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 13:34:28,382 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 13:34:28,411 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 13:34:28,425 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 13:34:28,440 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 13:34:28,476 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 13:34:28,488 | I | root | mtime_server_run.py +90 __init__ APP	Running Tornado Application Port - [ 3122 ]
| 2021:04:26 13:40:52,991 | I | tornado.general | /home/soumik/work/app_builder/ether/api_core/server/web/lib/fernet_crypto.py modified; restarting server
| 2021:04:26 13:40:53,074 | I | root | ------
| 2021:04:26 13:40:53,085 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 13:40:54,217 | E | STDERR | Traceback (most recent call last):
| 2021:04:26 13:40:54,217 | E | STDERR |   File "./mtime_server_run.py", line 4, in <module>
| 2021:04:26 13:40:54,217 | E | STDERR |     from common import *
| 2021:04:26 13:40:54,217 | E | STDERR |   File "/home/soumik/work/app_builder/ether/api_core/server/web/common.py", line 15, in <module>
| 2021:04:26 13:40:54,217 | E | STDERR |     from .bigbase.country import CountryHandler
| 2021:04:26 13:40:54,217 | E | STDERR |   File "/home/soumik/work/app_builder/ether/api_core/server/web/bigbase/country.py", line 23, in <module>
| 2021:04:26 13:40:54,218 | E | STDERR |     from ..lib.lib import *
| 2021:04:26 13:40:54,218 | E | STDERR |   File "/home/soumik/work/app_builder/ether/api_core/server/web/lib/lib.py", line 4, in <module>
| 2021:04:26 13:40:54,218 | E | STDERR |     from .xen_protocol import xenSecureV1, noXenSecureV1
| 2021:04:26 13:40:54,218 | E | STDERR |   File "/home/soumik/work/app_builder/ether/api_core/server/web/lib/xen_protocol.py", line 9, in <module>
| 2021:04:26 13:40:54,218 | E | STDERR |     from .fernet_crypto import *
| 2021:04:26 13:40:54,218 | E | STDERR |   File "/home/soumik/work/app_builder/ether/api_core/server/web/lib/fernet_crypto.py", line 61, in <module>
| 2021:04:26 13:40:54,218 | E | STDERR |     E
| 2021:04:26 13:40:54,218 | E | STDERR | NameError: name 'E' is not defined
| 2021:04:26 13:40:56,322 | I | root | ------
| 2021:04:26 13:40:56,333 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 13:40:57,461 | E | STDERR | Traceback (most recent call last):
| 2021:04:26 13:40:57,462 | E | STDERR |   File "./mtime_server_run.py", line 4, in <module>
| 2021:04:26 13:40:57,462 | E | STDERR |     from common import *
| 2021:04:26 13:40:57,462 | E | STDERR |   File "/home/soumik/work/app_builder/ether/api_core/server/web/common.py", line 15, in <module>
| 2021:04:26 13:40:57,462 | E | STDERR |     from .bigbase.country import CountryHandler
| 2021:04:26 13:40:57,462 | E | STDERR |   File "/home/soumik/work/app_builder/ether/api_core/server/web/bigbase/country.py", line 23, in <module>
| 2021:04:26 13:40:57,462 | E | STDERR |     from ..lib.lib import *
| 2021:04:26 13:40:57,462 | E | STDERR |   File "/home/soumik/work/app_builder/ether/api_core/server/web/lib/lib.py", line 4, in <module>
| 2021:04:26 13:40:57,462 | E | STDERR |     from .xen_protocol import xenSecureV1, noXenSecureV1
| 2021:04:26 13:40:57,462 | E | STDERR |   File "/home/soumik/work/app_builder/ether/api_core/server/web/lib/xen_protocol.py", line 9, in <module>
| 2021:04:26 13:40:57,462 | E | STDERR |     from .fernet_crypto import *
| 2021:04:26 13:40:57,462 | E | STDERR |   File "/home/soumik/work/app_builder/ether/api_core/server/web/lib/fernet_crypto.py", line 61, in <module>
| 2021:04:26 13:40:57,463 | E | STDERR |     E
| 2021:04:26 13:40:57,463 | E | STDERR | NameError: name 'E' is not defined
| 2021:04:26 13:41:10,052 | I | root | ------
| 2021:04:26 13:41:10,063 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 13:41:11,311 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 13:41:11,341 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 13:41:11,356 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 13:41:11,371 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 13:41:11,402 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 13:41:11,413 | I | root | mtime_server_run.py +90 __init__ APP	Running Tornado Application Port - [ 3122 ]
| 2021:04:26 13:41:17,459 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:41:17,460 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:41:17,460 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 9.70ms
| 2021:04:26 13:41:22,215 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:41:22,216 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:41:22,216 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 3.70ms
| 2021:04:26 13:41:24,369 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:41:24,370 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:41:24,370 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 4.43ms
| 2021:04:26 13:42:03,675 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:42:03,675 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:42:03,676 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 5.64ms
| 2021:04:26 13:42:04,277 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:42:04,277 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:42:04,278 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.72ms
| 2021:04:26 13:42:05,111 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:42:05,112 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:42:05,113 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 9.23ms
| 2021:04:26 13:42:05,654 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:42:05,655 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:42:05,656 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 8.54ms
| 2021:04:26 13:42:16,372 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:42:16,372 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:42:16,373 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.70ms
| 2021:04:26 13:43:03,741 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:43:03,742 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:43:03,742 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.45ms
| 2021:04:26 13:43:12,184 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:43:12,184 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:43:12,184 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 3.47ms
| 2021:04:26 13:43:48,782 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:43:48,782 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:43:48,782 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 3.37ms
| 2021:04:26 13:44:51,266 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:44:51,266 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:44:51,266 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.73ms
| 2021:04:26 13:44:54,226 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:44:54,227 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:44:54,227 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 3.47ms
| 2021:04:26 13:44:59,510 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:44:59,510 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:44:59,511 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 4.63ms
| 2021:04:26 13:46:21,455 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:46:21,455 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:46:21,455 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.27ms
| 2021:04:26 13:46:25,940 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:46:25,940 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:46:25,941 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.22ms
| 2021:04:26 13:47:52,788 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:47:52,788 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:47:52,788 | I | tornado.access | 200 GET /web/api/forms (::1) 2.46ms
| 2021:04:26 13:47:55,642 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:47:55,642 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:47:55,643 | I | tornado.access | 200 GET /web/api/forms (::1) 2.64ms
| 2021:04:26 13:48:04,272 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:48:04,273 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:48:04,273 | I | tornado.access | 200 GET /web/api/forms (::1) 2.93ms
| 2021:04:26 13:50:49,271 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 13:50:49,271 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 13:50:49,271 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.46ms
| 2021:04:26 14:00:45,094 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 14:00:45,094 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 14:00:45,108 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 16.57ms
| 2021:04:26 14:06:13,731 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 14:06:13,731 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 14:06:13,745 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 16.60ms
| 2021:04:26 14:10:17,629 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 14:10:17,630 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 14:10:17,630 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.93ms
| 2021:04:26 14:20:43,971 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 14:20:43,971 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 14:20:43,972 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.62ms
| 2021:04:26 14:24:59,419 | I | tornado.general | /home/soumik/work/app_builder/ether/api_core/server/web/common.py modified; restarting server
| 2021:04:26 14:24:59,489 | I | root | ------
| 2021:04:26 14:24:59,500 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:25:00,850 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 14:25:00,882 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 14:25:00,898 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 14:25:00,914 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 14:25:00,950 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 14:25:00,966 | E | STDERR | Traceback (most recent call last):
| 2021:04:26 14:25:00,966 | E | STDERR |   File "./mtime_server_run.py", line 4, in <module>
| 2021:04:26 14:25:00,966 | E | STDERR |     from common import *
| 2021:04:26 14:25:00,966 | E | STDERR |   File "/home/soumik/work/app_builder/ether/api_core/server/web/common.py", line 26, in <module>
| 2021:04:26 14:25:00,966 | E | STDERR |     from .forms.forms_data import FormsDataHandler
| 2021:04:26 14:25:00,966 | E | STDERR | ModuleNotFoundError: No module named 'web.forms.forms_data'
| 2021:04:26 14:35:44,036 | I | root | ------
| 2021:04:26 14:35:44,049 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:35:45,402 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 14:35:45,435 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 14:35:45,451 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 14:35:45,467 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 14:35:45,503 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 14:35:45,516 | I | root | mtime_server_run.py +91 __init__ APP	Running Tornado Application Port - [ 3122 ]
| 2021:04:26 14:39:31,009 | I | root | ------
| 2021:04:26 14:39:31,021 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:39:32,419 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 14:39:32,454 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 14:39:32,471 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 14:39:32,488 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 14:39:32,526 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 14:39:32,539 | I | root | mtime_server_run.py +91 __init__ APP	Running Tornado Application Port - [ 3122 ]
| 2021:04:26 14:39:42,541 | I | tornado.general | ./mtime_server_run.py modified; restarting server
| 2021:04:26 14:39:42,615 | I | root | ------
| 2021:04:26 14:39:42,626 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:39:44,139 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 14:39:44,173 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 14:39:44,190 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 14:39:44,206 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 14:39:44,244 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 14:39:44,247 | I | root | mtime_server_run.py +91 __init__ APP	Running Tornado Application Port - [ 3122 ]
| 2021:04:26 14:42:51,305 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 14:42:51,305 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 14:42:51,306 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 10.48ms
| 2021:04:26 14:42:57,304 | I | root | forms/forms_data.py +138 post test	{'formId': {'$oid': '60866bc6bcda825bdc67ebb0'}, '9': {'value': 'sdfs', 'label': 'First name'}, '10': {'value': 'dfsdf', 'label': 'Last name'}, '11': {'value': 'sdfsdf', 'label': 'Phone number'}, '12': {'value': 'sdfsdf', 'label': 'Email (Optional)'}}
| 2021:04:26 14:42:57,305 | W | root | forms/forms_data.py +158 post EXC	Exception: InvalidDocument. Argument: ("key '$oid' must not start with '$'",)
| 2021:04:26 14:42:57,305 | D | root | forms/forms_data.py +159 post EX2	FILE: /home/soumik/work/app_builder/ether/api_core/server/web/forms/forms_data.py LINE: 140 TYPE: <class 'bson.errors.InvalidDocument'>
| 2021:04:26 14:42:57,305 | D | root | forms/forms_data.py +165 post RSP	{'code': 5010, 'status': False, 'message': 'Internal Error, Please Contact the Support Team.'}
| 2021:04:26 14:42:57,305 | I | tornado.access | 200 POST /web/api/forms_data (127.0.0.1) 2.82ms
| 2021:04:26 14:43:41,755 | I | tornado.general | /home/soumik/work/app_builder/ether/api_core/server/web/forms/forms_data.py modified; restarting server
| 2021:04:26 14:43:41,826 | I | root | ------
| 2021:04:26 14:43:41,839 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:43:42,732 | I | root | ------
| 2021:04:26 14:43:42,744 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:43:44,154 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 14:43:44,190 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 14:43:44,207 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 14:43:44,225 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 14:43:44,265 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 14:43:44,278 | I | root | mtime_server_run.py +91 __init__ APP	Running Tornado Application Port - [ 3122 ]
| 2021:04:26 14:43:45,363 | I | root | forms/forms_data.py +138 post test	{'formId': {'$oid': '60866bc6bcda825bdc67ebb0'}, '9': {'value': 'sdfs', 'label': 'First name'}, '10': {'value': 'dfsdf', 'label': 'Last name'}, '11': {'value': 'sdfsdf', 'label': 'Phone number'}, '12': {'value': 'sdfsdf', 'label': 'Email (Optional)'}}
| 2021:04:26 14:43:45,364 | W | root | forms/forms_data.py +158 post EXC	Exception: TypeError. Argument: ('the JSON object must be str, bytes or bytearray, not dict',)
| 2021:04:26 14:43:45,364 | D | root | forms/forms_data.py +159 post EX2	FILE: /home/soumik/work/app_builder/ether/api_core/server/web/forms/forms_data.py LINE: 141 TYPE: <class 'TypeError'>
| 2021:04:26 14:43:45,364 | D | root | forms/forms_data.py +165 post RSP	{'code': 5010, 'status': False, 'message': 'Internal Error, Please Contact the Support Team.'}
| 2021:04:26 14:43:45,365 | I | tornado.access | 200 POST /web/api/forms_data (127.0.0.1) 3.87ms
| 2021:04:26 14:44:36,781 | I | tornado.general | /home/soumik/work/app_builder/ether/api_core/server/web/forms/forms_data.py modified; restarting server
| 2021:04:26 14:44:36,832 | I | root | ------
| 2021:04:26 14:44:36,843 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:44:37,517 | I | root | ------
| 2021:04:26 14:44:37,533 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:44:38,963 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 14:44:39,001 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 14:44:39,019 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 14:44:39,037 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 14:44:39,081 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 14:44:39,110 | E | STDERR | Traceback (most recent call last):
| 2021:04:26 14:44:39,110 | E | STDERR |   File "./mtime_server_run.py", line 4, in <module>
| 2021:04:26 14:44:39,111 | E | STDERR |     from common import *
| 2021:04:26 14:44:39,111 | E | STDERR |   File "/home/soumik/work/app_builder/ether/api_core/server/web/common.py", line 26, in <module>
| 2021:04:26 14:44:39,111 | E | STDERR |     from .forms.forms_data import FormsDataHandler
| 2021:04:26 14:44:39,111 | E | STDERR |   File "/home/soumik/work/app_builder/ether/api_core/server/web/forms/forms_data.py", line 145
| 2021:04:26 14:44:39,111 | E | STDERR |     status = True
| 2021:04:26 14:44:39,111 | E | STDERR |     ^
| 2021:04:26 14:44:39,111 | E | STDERR | SyntaxError: invalid syntax
| 2021:04:26 14:44:49,780 | I | root | ------
| 2021:04:26 14:44:49,794 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:44:51,163 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 14:44:51,196 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 14:44:51,212 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 14:44:51,228 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 14:44:51,264 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 14:44:51,277 | I | root | mtime_server_run.py +91 __init__ APP	Running Tornado Application Port - [ 3122 ]
| 2021:04:26 14:44:52,998 | I | root | forms/forms_data.py +138 post test	{'formId': {'$oid': '60866bc6bcda825bdc67ebb0'}, '9': {'value': 'sdfs', 'label': 'First name'}, '10': {'value': 'dfsdf', 'label': 'Last name'}, '11': {'value': 'sdfsdf', 'label': 'Phone number'}, '12': {'value': 'sdfsdf', 'label': 'Email (Optional)'}}
| 2021:04:26 14:44:52,998 | W | root | forms/forms_data.py +160 post EXC	Exception: TypeError. Argument: ('the JSON object must be str, bytes or bytearray, not dict',)
| 2021:04:26 14:44:53,002 | D | root | forms/forms_data.py +161 post EX2	FILE: /home/soumik/work/app_builder/ether/api_core/server/web/forms/forms_data.py LINE: 140 TYPE: <class 'TypeError'>
| 2021:04:26 14:44:53,002 | D | root | forms/forms_data.py +167 post RSP	{'code': 5010, 'status': False, 'message': 'Internal Error, Please Contact the Support Team.'}
| 2021:04:26 14:44:53,003 | I | tornado.access | 200 POST /web/api/forms_data (127.0.0.1) 7.95ms
| 2021:04:26 14:45:18,784 | I | tornado.general | /home/soumik/work/app_builder/ether/api_core/server/web/forms/forms_data.py modified; restarting server
